id,org_id_anon,gender,marital,age,education,quest1,quest2,quest3,quest4,quest5,quest6,quest7,quest8,quest9,quest10,quest11,quest12,quest13,quest14,quest15,quest16,quest17,quest18,quest19,quest20,quest21,quest22,quest23,quest24,quest25,quest26,quest27,quest28,quest29,quest30,quest31,quest32,quest33,quest34,quest35,quest36,quest37,quest38,quest39,quest40,quest41,quest42,quest43,quest44,quest45,quest46,quest47,quest48,quest49,quest50,quest51,quest52,quest53,quest54,quest55,quest56,quest57,quest58,quest59,quest60,quest61,quest62,quest63,quest64,quest65,quest66,quest67,quest68,quest69,quest70,quest71,quest72,quest73,quest74,quest75,quest76,quest77,quest78,quest79,quest80,org_climate_score,org_support_score,org_context_score,org_resources_score,change_mgmt_capability_score,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
77.0,15,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.8666666666666667,2.6,2.6666666666666665,2.1333333333333333,2.6,3.0,3.0,2.6,2.8,2.4,2.6,3.2,3.4,1.4,1.8,2.4,2.2,2.2,3.0,0.20190308,-0.250206529,-0.398076972,-0.030375256,-0.289374216,-1.048037882,0.098560506,0.549840859,-1.903083659,-1.44494161,-0.627686644,-0.912168267,-0.801579892,0.098034778
78.0,13,1.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.6,3.3333333333333335,3.6666666666666665,2.6,3.7,3.2,3.8,3.8,3.4,2.6,4.0,4.2,3.4,3.4,2.2,2.6,3.0,3.6,3.8,0.349111277,0.525955721,0.999588848,0.459643992,-0.133136543,1.530903854,1.541822015,0.766111049,0.430270146,-1.038930547,-0.423286542,0.006658861,0.704042355,1.022318493
79.0,9,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.466666666666667,2.8,3.4,3.533333333333333,3.1,3.8,2.8,3.8,2.4,2.6,3.4,4.2,3.0,3.0,3.0,4.0,3.6,3.0,3.2,1.489569955,-0.209093639,0.926386473,-0.748821312,0.048772202,0.782540936,1.491015163,0.00852025,-0.177705506,0.327712421,1.335737088,0.510360552,0.000815925,0.106651231
80.0,13,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.2666666666666666,2.2666666666666666,2.533333333333333,2.3333333333333335,2.2,1.8,3.4,1.6,1.6,2.4,2.8,1.8,2.2,3.6,2.4,2.8,1.8,2.2,2.2,-1.07237202,0.123775029,-1.712217754,-1.795693563,-0.438026472,-0.22219537,-2.328547519,-0.700512482,1.145675137,-0.424864935,-0.288707168,-1.707030697,-0.84836831,-0.853871748
81.0,8,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.2666666666666666,2.8,3.7333333333333334,3.466666666666667,3.0,2.6,3.4,3.8,2.4,3.0,3.0,3.8,4.2,3.2,4.0,3.4,3.0,3.2,2.8,-0.392210581,0.415013097,1.300058511,-0.768996572,0.437800039,0.226695417,0.870523205,1.43832942,0.368464431,1.79301074,0.400029083,0.018668973,0.101748557,0.105520757
82.0,7,2.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,4.266666666666667,2.8666666666666667,3.7333333333333334,3.533333333333333,3.8,4.0,4.4,4.4,2.6,2.6,3.4,5.0,3.8,2.4,3.6,3.2,3.8,3.4,4.2,1.605622946,1.713086466,2.171148716,-0.389306534,-0.020687495,0.745375166,2.679818328,1.263121166,-0.726344745,0.82337066,0.096246144,1.068546163,0.569428625,1.680161417
83.0,2,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.066666666666667,2.6,2.3333333333333335,3.0,2.2,2.6,2.6,1.0,3.2,2.2,2.4,2.6,3.2,1.2,2.8,3.6,2.6,1.8,2.6,-0.433234126,-0.661961989,-2.400358238,0.42368933,-0.744544626,-0.77585337,-0.865847272,-0.038170145,-2.101341583,-0.04619273,0.629600831,-0.300001973,-0.925713221,-0.340378566
84.0,2,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,2.2666666666666666,3.1333333333333333,3.2,2.7333333333333334,3.0,1.8,1.6,3.4,3.6,2.8,3.0,3.2,3.0,3.4,2.2,3.2,2.8,3.0,3.0,-1.012118236,-1.447878954,0.559552862,0.823486512,0.135004549,0.234147985,0.076473801,-0.053446277,0.060620887,-0.740397055,0.135017361,-0.242435506,-0.227816074,0.260693679
85.0,2,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2666666666666666,1.7333333333333334,1.6666666666666667,1.5333333333333334,2.9,2.4,1.6,2.8,1.8,1.4,2.0,1.6,2.0,1.4,1.8,1.6,1.2,2.8,3.0,-0.595431869,-1.620951163,-0.197428972,-1.386246439,-1.761402129,-1.356219808,-2.338398347,-1.207185204,-1.842296371,-1.796986242,-1.857623274,-2.3494609,-0.154198655,0.022065023
86.0,3,2.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.1333333333333333,3.6,3.066666666666667,3.2666666666666666,3.8,3.4,2.2,3.8,3.8,3.8,3.2,3.2,3.2,2.8,3.0,3.4,3.4,3.8,3.8,0.412573679,-1.028801743,1.180226276,0.762342146,1.240133043,0.24164768,0.145605726,0.237349671,-0.251350627,0.10682934,0.410393306,0.470447028,1.150294798,0.843902845
87.0,9,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.533333333333333,3.7333333333333334,3.7333333333333334,3.0,3.1,3.0,4.4,3.2,3.6,4.6,3.0,4.0,3.6,3.6,3.4,2.0,3.6,3.0,3.2,0.180405199,1.696459841,0.29426032,1.151568962,2.054053127,0.210599105,1.032360368,0.599558635,0.457247573,0.834466779,-0.914178298,0.506037152,-0.046298696,0.381363478
88.0,2,2.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,2.466666666666667,2.6666666666666665,1.8,2.3333333333333335,2.3,2.8,3.0,1.6,2.8,3.0,2.2,1.4,2.6,1.4,1.8,2.6,2.6,1.6,3.0,0.167068838,-0.071521823,-1.660406894,-0.304405373,0.320863869,-0.904476973,-2.674098368,-0.662057488,-1.867660748,-1.12636717,-0.473496194,-0.550924611,-1.594234809,-0.037804268
89.0,11,2.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.6666666666666665,2.7333333333333334,3.6,3.1333333333333333,3.4,2.2,3.4,2.4,2.6,3.0,2.6,4.8,3.0,3.0,3.6,2.2,3.6,2.8,4.0,-0.856918473,0.201858276,-0.809182248,-0.542924526,0.312750276,-0.466127918,2.328993759,-0.115884791,0.030540541,0.613375927,-0.676944459,0.834825873,-0.167250558,1.318697231
90.0,11,2.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,4.0,5.0,5.0,3.3333333333333335,3.066666666666667,3.8666666666666667,3.3333333333333335,3.8,3.4,4.2,2.4,3.6,2.8,2.8,4.4,4.2,3.0,3.0,3.6,3.4,3.0,4.6,0.765387267,1.6508032,-0.759392765,0.819578956,0.126425354,-0.004435291,1.906483779,1.357984035,0.136027687,0.605051916,0.506133502,0.81332503,-0.153360155,2.054347278
91.0,5,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.6,2.8666666666666667,2.6666666666666665,2.4,2.7,2.0,2.6,3.2,3.0,1.8,3.8,2.4,2.4,3.2,2.4,2.8,2.0,3.2,2.2,-0.851529957,-0.663180163,0.145618747,0.287041034,-1.448025122,0.796569242,-0.920161521,-0.66361362,0.110189827,-0.34328408,-0.230399257,-0.993225388,0.219889084,-0.637186552
92.0,7,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.6666666666666665,2.066666666666667,2.466666666666667,2.0,2.9,2.0,3.4,2.6,2.0,1.8,2.4,2.6,2.0,2.8,2.0,2.4,1.6,3.6,2.2,-0.903715796,0.123402973,-0.442532916,-1.100661507,-1.355587304,-0.509386211,-0.783740505,-1.188515731,-0.015407864,-1.091414279,-0.528344772,-2.165937449,0.978295995,-0.840704761
93.0,1,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,3.3333333333333335,3.3333333333333335,3.0,2.933333333333333,3.2,3.4,3.8,2.8,3.6,2.8,3.6,2.6,2.6,3.8,3.8,2.0,3.0,2.6,3.8,0.503909366,0.768785538,-0.146930155,0.601789908,0.141974131,0.903704116,-0.885938844,-0.620015499,1.096214962,1.073981259,-1.110030311,0.106660986,-0.280136137,0.943900179
94.0,5,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,5.0,2.533333333333333,2.533333333333333,2.8666666666666667,2.533333333333333,2.6,1.8,3.2,2.6,2.2,2.4,3.0,3.0,3.2,2.4,2.6,2.0,3.0,1.2,4.0,-1.231670031,0.010948305,-0.405393963,-0.944105199,-0.520220562,-0.03971585,-0.182002488,-0.066524955,-0.41997557,-0.319808535,-1.158094753,0.030608477,-2.068223867,1.465069478
95.0,15,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.533333333333333,2.1333333333333333,3.1333333333333333,2.2666666666666666,2.6,2.8,2.6,2.2,2.2,2.2,2.0,2.2,4.0,3.2,1.8,2.0,3.0,2.2,3.0,-0.076936475,-0.425179128,-1.151874943,-0.786661154,-0.627253959,-1.10283558,-1.591176058,1.010143223,0.16239315,-1.672229976,-1.226064444,-0.086528529,-0.779806016,0.104498942
96.0,5,1.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.933333333333333,2.8,3.2666666666666666,2.466666666666667,2.6,2.8,3.4,2.6,2.6,2.6,3.2,3.0,3.8,3.0,2.4,2.8,2.2,3.2,2.0,-0.094943442,0.250986987,-0.409998076,-0.745360868,-0.047111744,0.355633234,-0.100492407,0.900121833,0.187212685,-0.417944189,-0.267683036,-0.794685219,0.381843596,-0.876727298
97.0,3,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,3.2666666666666666,3.066666666666667,3.6,3.3333333333333335,3.3,3.0,3.4,3.4,3.2,3.2,2.8,3.0,3.8,4.0,3.6,3.6,2.8,3.6,3.0,0.137204448,0.173261193,0.450067414,0.516098596,0.573492987,0.294743653,-0.284231213,1.282020481,1.517454122,0.679746612,0.529905247,-0.430504271,0.808911467,0.242108669
98.0,4,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.8666666666666667,2.6666666666666665,3.1333333333333333,2.6666666666666665,2.6,2.4,2.4,3.8,2.4,2.6,3.0,3.4,2.6,3.4,3.4,2.2,2.4,2.6,2.6,-0.687595298,-0.758731606,0.976912258,-0.693808503,-0.167280956,0.094140742,0.30516314,-0.512818693,0.818974215,0.379669129,-0.658490643,-0.631557309,-0.615086568,-0.367296797
99.0,6,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.8,2.2,2.8,2.2666666666666666,2.8,3.2,2.8,2.4,2.8,1.2,2.6,2.4,2.6,3.4,2.0,2.6,2.2,2.8,2.8,0.418711562,-0.593563159,-0.857664023,-0.135293283,-2.01001638,-0.555298187,-1.023171772,-0.597628491,0.824710165,-1.054967686,-0.403209885,-0.920669378,-0.188400576,-0.074580609
100.0,15,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.7333333333333334,2.6,2.7333333333333334,3.0,3.4,2.0,4.0,2.2,2.2,2.8,2.8,3.0,2.2,3.0,3.0,3.0,3.0,3.8,3.0,-0.975694261,0.764552728,-1.050977487,-1.366298511,0.154550362,-0.014894772,-0.118914344,-0.791589042,-0.177109724,0.236274799,-0.070510128,-0.357304857,1.349824406,0.146594589
101.0,2,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.2,3.2666666666666666,3.4,3.5,2.2,3.2,3.6,3.0,3.2,3.4,3.0,3.4,3.4,3.2,3.2,3.8,3.4,3.6,-0.6444027,0.070884689,0.689975949,0.070844928,0.594554158,1.114104542,-0.331324455,0.598276583,0.786103125,0.405168854,0.16645866,0.896764338,0.435902061,0.62515638
